FullName,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg
chicken capons,202.5,23.209999999999997,11.311666666666667,0.3833333333333333,0.0,0.0,1481.1666666666667,0.4016666666666666,2.688333333333333,5.349999999999999,0.05333333333333334,145.5,7.1354999999999995,0.47983333333333333,0.07683333333333332,12.333333333333334,0.13749999999999998,3.1383333333333336,21.166666666666668,0.07583333333333334,215.16666666666666,36.333333333333336,2.37
chicken cornish game hens,177.25,20.69,9.8575,0.0,0.0,0.0,26.5,0.33625,0.32750000000000007,0.55,0.27249999999999996,2.5,6.14725,0.20299999999999999,0.07675,12.25,0.0555,0.7999999999999999,19.0,0.01575,148.75,15.975000000000001,1.3699999999999999
chicken dark meat,166.1818181818182,21.231818181818184,9.084545454545456,0.04363636363636363,0.0,0.0,11.818181818181818,0.3542727272727273,0.41,0.0,0.29,3.6363636363636362,5.376909090909091,0.20181818181818179,0.08418181818181815,10.818181818181818,0.05790909090909091,0.8436363636363636,20.09090909090909,0.011727272727272727,173.72727272727272,25.972727272727273,1.8818181818181818
chicken feet,215.0,19.4,14.6,0.2,0.0,0.0,30.0,0.01,0.47,0.0,0.27,86.0,0.4,0.2,0.06,88.0,0.102,0.91,5.0,0.0,83.0,3.6,0.69
chicken gizzard,124.0,24.025,2.37,0.0,0.0,0.0,9.5,0.0915,1.125,1.85,0.265,5.0,3.4000000000000004,0.2205,0.027,14.0,0.1385,2.84,9.0,0.0645,168.5,33.3,3.5700000000000003
chicken ground,166.0,20.36,9.51,0.02,0.0,0.0,0.0,0.525,0.535,0.0,0.33,1.5,6.341,0.27149999999999996,0.11499999999999999,7.0,0.0635,0.875,24.5,0.016,206.0,12.25,1.6949999999999998
chicken heart,169.0,20.98,8.625,0.40499999999999997,0.0,0.0,8.5,0.33999999999999997,7.29,2.5,0.0,76.0,3.843,0.7344999999999999,0.111,15.5,0.424,7.494999999999999,17.5,0.098,188.0,6.15,6.945
chicken liver,152.66666666666666,22.386666666666667,5.923333333333333,0.9033333333333333,0.0,0.0,3857.6666666666665,0.816,18.186666666666667,16.166666666666668,0.7633333333333333,575.3333333333334,11.566,2.028,0.296,9.666666666666666,0.5076666666666667,11.166666666666666,23.666666666666668,0.32966666666666666,381.3333333333333,75.06666666666666,3.5533333333333332
chicken roasting,161.72727272727272,22.417272727272728,7.233636363636364,0.19454545454545452,0.0,0.0,530.0,0.3836363636363636,1.986363636363636,2.036363636363636,0.08363636363636363,60.72727272727273,7.197454545454545,0.26881818181818184,0.06545454545454545,11.181818181818182,0.0871818181818182,2.0381818181818177,20.818181818181817,0.04136363636363637,190.8181818181818,29.39090909090909,1.8536363636363637
chicken skin drumsticks and thighs,425.6666666666667,14.073333333333332,40.90333333333333,0.37333333333333335,0.0,0.0,52.333333333333336,0.15566666666666665,0.5183333333333334,0.0,0.29333333333333333,2.5,3.3136666666666663,0.06233333333333333,0.04733333333333334,10.166666666666666,0.041666666666666664,0.7666666666666666,12.5,0.0145,125.33333333333333,14.983333333333334,0.835
chicken stewing,210.0,23.839166666666667,11.911666666666664,0.20249999999999999,0.0,0.0,567.8333333333334,0.36533333333333334,2.0833333333333335,2.5583333333333336,0.135,69.08333333333333,6.66,0.37133333333333346,0.1115,11.583333333333334,0.12724999999999997,2.1183333333333336,21.416666666666668,0.04633333333333334,195.25,28.099999999999998,1.9725
chicken wing,233.66666666666666,22.416666666666668,13.813333333333333,3.513333333333333,2.026666666666667,0.6666666666666666,19.333333333333332,0.17833333333333332,0.47666666666666674,0.16666666666666666,0.3933333333333333,10.666666666666666,6.21,0.266,0.09066666666666667,31.333333333333332,0.029333333333333333,2.3733333333333335,22.666666666666668,0.0,236.66666666666666,36.36666666666667,1.33
chicken breast tenders breaded,252.0,16.35,12.89,17.56,0.0,0.0,0.0,0.037,0.44,0.0,0.37,12.0,6.514,0.098,0.324,14.0,0.316,1.0,26.0,0.235,216.0,30.6,0.77
chicken patty frozen,289.5,14.59,19.81,13.225,0.0,0.75,5.5,0.16899999999999998,0.26,0.0,1.23,6.0,5.697,0.063,0.078,19.5,0.1485,0.94,24.5,0.257,202.0,22.35,0.995
dove cooked includes squab,213.0,23.9,13.0,0.0,0.0,0.0,28.0,0.57,0.41,2.9,0.06,6.0,7.6,0.35,0.28,17.0,0.763,5.91,26.0,0.0,332.0,20.1,3.83
duck domesticated,242.6,18.195999999999998,17.896,0.8939999999999999,0.0,0.0,2428.8,0.344,11.07,2.62,0.5599999999999999,158.4,5.1318,0.4582,0.3106,11.2,1.3818,8.146,18.8,0.0664,194.0,27.139999999999997,2.1580000000000004
duck wild,167.0,18.635,9.725,0.0,0.0,0.0,21.0,0.5800000000000001,0.7050000000000001,5.7,0.0,23.0,3.3805,0.2895,0.38349999999999995,4.0,0.321,4.335,21.0,0.019,177.0,13.350000000000001,0.755
duck young duckling,184.25,26.987499999999997,7.6775,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,7.32625,0.0,0.0,9.25,0.0,3.04,0.0,0.0,0.0,24.700000000000003,0.0
emu fan fillet,128.5,26.884999999999998,1.5499999999999998,0.0,0.0,0.0,0.0,0.775,8.02,0.0,0.225,11.0,8.6055,0.525,0.3085,4.5,0.2215,4.529999999999999,36.0,0.0275,254.0,39.3,3.3449999999999998
emu flat fillet,102.0,22.25,0.74,0.0,0.0,0.0,0.0,0.582,6.12,0.0,0.22,12.0,6.786,0.414,0.245,3.0,0.205,5.0,31.0,0.028,229.0,31.5,3.0
emu full rump,140.0,28.25,2.16,0.0,0.0,0.0,3.5,0.815,2.22,0.0,0.245,11.5,9.0365,0.5515,0.395,5.5,0.248,5.925,37.0,0.0325,279.5,42.3,3.955
emu ground,148.5,25.6,4.34,0.0,0.0,0.0,0.0,0.7375,7.635,0.0,0.24,11.0,8.205,0.501,0.29400000000000004,7.5,0.2185,4.515,26.5,0.028499999999999998,245.5,37.0,4.02
emu inside drum,108.0,22.22,1.49,0.0,0.0,0.0,5.0,0.626,2.26,0.0,0.22,12.0,7.304,0.446,0.42,4.0,0.205,5.23,26.0,0.028,229.0,31.4,4.33
emu inside drums,156.0,32.38,2.01,0.0,0.0,0.0,3.0,0.949,2.4,0.0,0.25,10.0,10.164,0.621,0.41,6.0,0.272,7.27,33.0,0.034,307.0,49.6,5.09
emu outside drum,103.0,23.08,0.48,0.0,0.0,0.0,0.0,0.676,6.92,0.0,0.17,7.0,7.245,0.442,0.258,3.0,0.199,4.5,29.0,0.025,225.0,36.3,4.5
emu oyster,141.0,22.81,4.86,0.0,0.0,0.0,0.0,0.643,6.76,0.0,0.24,13.0,7.499,0.458,0.271,4.0,0.194,5.5,30.0,0.027,217.0,29.8,6.0
emu top loin,152.0,29.07,3.13,0.0,0.0,0.0,0.0,0.852,8.71,0.0,0.23,9.0,9.124,0.557,0.325,9.0,0.28,5.07,30.0,0.031,274.0,43.5,3.42
goose domesticated,268.75,23.185,18.835,0.0,0.0,0.0,15.5,0.46749999999999997,0.4325,2.85,0.435,12.25,4.0337499999999995,0.33375,0.09575,13.0,0.279,2.6925,22.25,0.02275,281.25,19.625,2.4625
goose liver,133.0,16.37,4.28,6.32,0.0,0.0,9309.0,0.76,54.0,4.5,0.0,738.0,6.5,0.892,0.562,43.0,7.522,30.53,24.0,0.0,261.0,68.1,3.07
ground turkey 85% lean,229.0,22.63,15.396666666666667,0.0,0.0,0.0,31.333333333333332,0.44333333333333336,1.4333333333333336,0.0,0.08,6.666666666666667,6.475666666666666,0.223,0.07133333333333335,43.333333333333336,0.19099999999999998,1.78,24.0,0.013333333333333334,225.66666666666666,31.933333333333337,3.186666666666667
ground turkey 93% lean,190.0,23.896666666666665,10.463333333333333,0.0,0.0,0.0,27.666666666666668,0.43933333333333335,1.633333333333333,0.0,0.13999999999999999,7.0,6.717333333333333,0.22633333333333336,0.07833333333333332,27.0,0.1446666666666667,1.4866666666666666,25.0,0.009666666666666667,220.66666666666666,24.96666666666667,3.3366666666666664
ground turkey cooked,203.0,27.37,10.4,0.0,0.0,0.0,24.0,0.633,1.34,0.0,0.11,7.0,8.724,0.211,0.077,28.0,0.151,1.52,30.0,0.011,254.0,31.1,3.11
ground turkey fat free,133.66666666666666,28.083333333333332,2.3800000000000003,0.0,0.0,0.0,8.0,0.9483333333333334,0.6266666666666666,0.0,0.08666666666666667,7.666666666666667,10.988333333333335,0.12833333333333333,0.07033333333333334,5.0,0.062,0.8566666666666668,33.0,0.006000000000000001,260.3333333333333,27.166666666666668,2.0500000000000003
ground turkey raw,148.0,19.66,7.66,0.0,0.0,0.0,20.0,0.564,1.0,0.0,0.09,7.0,6.733,0.156,0.066,19.0,0.096,1.09,23.0,0.008,200.0,21.9,2.35
guinea hen meat and skin,158.0,23.4,6.45,0.0,0.0,0.0,28.0,0.38,0.34,1.3,0.0,5.0,7.667,0.102,0.059,11.0,0.043,0.84,22.0,0.018,153.0,16.3,1.13
guinea hen meat only,110.0,20.64,2.47,0.0,0.0,0.0,12.0,0.47,0.37,1.7,0.0,6.0,8.782,0.112,0.067,11.0,0.044,0.77,24.0,0.018,169.0,17.5,1.2
ostrich fan,117.0,21.81,2.65,0.0,0.0,0.0,0.0,0.513,4.97,0.0,0.2,8.0,4.722,0.288,0.196,6.0,0.136,4.38,22.0,0.017,211.0,34.9,3.71
ostrich ground,170.0,23.185,7.885,0.0,0.0,0.0,0.0,0.488,5.175000000000001,0.0,0.24,10.5,5.4670000000000005,0.2675,0.1975,7.5,0.132,3.17,21.5,0.017,211.5,33.25,3.92
ostrich inside leg,126.0,25.700000000000003,1.83,0.0,0.0,0.0,0.0,0.5405,5.73,0.0,0.21000000000000002,12.0,6.0605,0.2965,0.219,5.5,0.1445,2.71,23.5,0.018,232.0,36.45,4.29
ostrich inside strip,145.5,26.53,3.565,0.0,0.0,0.0,0.0,0.5595000000000001,5.92,0.0,0.22499999999999998,12.5,6.246499999999999,0.3065,0.22649999999999998,5.0,0.149,4.5,24.5,0.019,239.5,37.7,4.44
ostrich outside leg,115.0,22.86,1.96,0.0,0.0,0.0,0.0,0.537,5.21,0.0,0.2,8.0,4.949,0.302,0.205,5.0,0.142,2.65,23.0,0.018,221.0,36.6,3.89
ostrich outside strip,138.0,25.955,3.02,0.0,0.0,0.0,0.0,0.5475000000000001,5.795,0.0,0.22499999999999998,12.0,6.1080000000000005,0.3005,0.2215,5.0,0.1505,3.995,24.5,0.019,241.5,37.95,4.465
ostrich oyster,142.0,25.18,3.8200000000000003,0.0,0.0,0.0,0.0,0.529,5.615,0.0,0.21500000000000002,12.0,5.9445,0.29,0.2145,6.0,0.1555,4.38,25.0,0.02,242.5,40.15,4.265000000000001
ostrich round,116.0,21.99,2.4,0.0,0.0,0.0,0.0,0.517,5.01,0.0,0.2,8.0,4.761,0.29,0.198,5.0,0.139,3.54,22.0,0.018,216.0,35.8,3.8
ostrich tenderloin,123.0,22.07,3.19,0.0,0.0,0.0,0.0,0.519,5.03,0.0,0.21,8.0,4.778,0.291,0.198,6.0,0.141,4.88,22.0,0.018,220.0,36.4,3.87
ostrich tip trimmed,129.5,25.17,2.4349999999999996,0.0,0.0,0.0,0.0,0.5295000000000001,5.615,0.0,0.21500000000000002,11.5,5.9365000000000006,0.29,0.21400000000000002,5.5,0.14450000000000002,2.825,23.5,0.0185,232.0,36.35,4.295
ostrich top loin,137.0,24.895000000000003,3.41,0.0,0.0,0.0,0.0,0.5235000000000001,5.555,0.0,0.21500000000000002,11.5,5.871,0.2875,0.21200000000000002,6.0,0.14250000000000002,3.2199999999999998,23.5,0.018,229.5,36.0,4.24
pate de foie gras canned goose liver pate,462.0,11.4,43.84,4.67,0.0,0.0,1001.0,0.06,9.4,2.0,0.0,60.0,2.51,0.299,0.088,70.0,0.4,5.5,13.0,0.12,200.0,44.0,0.92
pheasant breast,133.0,24.37,3.25,0.0,0.0,0.0,44.0,0.74,0.84,6.0,0.0,4.0,8.554,0.119,0.081,3.0,0.046,0.79,21.0,0.015,200.0,16.7,0.63
pheasant cooked,239.0,32.4,12.1,0.0,0.0,0.0,57.0,0.75,0.72,2.3,0.27,5.0,7.53,0.18,0.07,16.0,0.084,1.43,22.0,0.0,242.0,20.7,1.37
pheasant leg,134.0,22.2,4.3,0.0,0.0,0.0,59.0,0.74,0.84,6.0,0.0,10.0,3.7,0.21,0.07,29.0,0.108,1.78,20.0,0.02,280.0,15.3,1.53
pheasant raw,157.0,23.134999999999998,6.465,0.0,0.0,0.0,51.5,0.7,0.8049999999999999,5.65,0.0,6.0,6.5925,0.148,0.0745,12.5,0.067,1.15,20.0,0.0165,222.0,15.95,0.965
poultry mechanically deboned,238.0,13.299999999999999,20.063333333333333,0.0,0.0,0.0,50.333333333333336,0.26333333333333336,0.29,2.1666666666666665,0.0,6.666666666666667,5.376666666666668,0.148,0.07233333333333333,149.33333333333334,0.06633333333333334,1.5066666666666666,12.333333333333334,0.01933333333333333,139.33333333333334,13.6,1.67
quail breast,123.0,22.59,2.99,0.0,0.0,0.0,11.0,0.53,0.47,5.1,0.0,4.0,8.2,0.243,0.24,10.0,0.433,2.31,28.0,0.018,228.0,18.8,2.7
quail cooked,227.0,25.1,14.1,0.0,0.0,0.0,70.0,0.62,0.36,2.3,0.7,6.0,7.92,0.3,0.22,15.0,0.592,4.43,22.0,0.0,279.0,21.8,3.1
quail meat and skin,192.0,19.63,12.05,0.0,0.0,0.0,73.0,0.6,0.43,6.1,0.0,8.0,7.538,0.26,0.244,13.0,0.507,3.97,23.0,0.019,275.0,16.6,2.42
quail meat only,134.0,21.76,4.53,0.0,0.0,0.0,17.0,0.53,0.47,7.2,0.0,7.0,8.2,0.285,0.283,13.0,0.594,4.51,25.0,0.019,307.0,17.4,2.7
ruffed grouse breast meat,112.0,25.94,0.88,0.0,0.0,0.0,5.0,1.275,2.9,0.0,0.73,0.0,11.6,0.28,0.042,5.0,0.058,0.58,32.0,0.016,229.0,0.0,0.51
squab pigeon,190.0,19.243333333333336,11.94,0.0,0.0,0.0,39.333333333333336,0.49,0.4466666666666666,5.833333333333333,0.0,5.666666666666667,6.7426666666666675,0.25066666666666665,0.245,11.666666666666666,0.488,3.4533333333333336,25.0,0.018666666666666665,261.0,14.1,2.5333333333333337
turkey all classes,189.375,25.291249999999998,9.0225,0.02,0.0,0.0,1.125,0.445875,0.37124999999999997,0.0,0.18,7.875,5.42825,0.171375,0.05512499999999999,20.375,0.094375,1.5299999999999998,24.375,0.01925,194.125,29.5,2.5300000000000002
turkey back,156.33333333333334,22.98166666666667,6.918333333333333,0.075,0.05000000000000001,0.0,15.666666666666666,0.4885,1.7966666666666666,0.0,0.09499999999999999,3.5,7.572,0.249,0.04983333333333334,14.166666666666666,0.08916666666666667,0.8966666666666666,24.833333333333332,0.012500000000000002,207.5,25.416666666666668,2.3049999999999997
turkey breast,122.25,25.574999999999996,1.8250000000000002,0.07,0.025,0.0,4.5,0.773,0.61,0.0,0.06,5.75,10.837,0.17575,0.037000000000000005,11.75,0.06175,0.6325000000000001,28.75,0.01,230.5,26.45,1.4475
turkey canned,169.0,23.68,6.86,1.47,0.0,0.0,0.0,0.33,0.28,2.0,0.27,6.0,6.622,0.171,0.014,12.0,0.074,1.86,20.0,0.017,162.0,25.9,2.37
turkey dark meat,161.0,19.81,8.97,0.13,0.1,0.0,26.0,0.391,1.84,0.0,0.11,6.0,5.378,0.229,0.055,11.0,0.085,1.0,22.0,0.014,166.0,20.2,2.32
turkey dark meat from whole,160.0,23.27,7.035,0.085,0.05,0.0,13.5,0.4275,1.855,0.0,0.1,4.5,6.4239999999999995,0.306,0.058499999999999996,16.0,0.11549999999999999,1.175,24.0,0.013500000000000002,203.0,26.299999999999997,3.015
turkey diced,138.0,18.7,6.0,1.0,0.0,0.0,0.0,0.28,0.24,0.0,0.0,5.0,4.8,0.11,0.04,1.0,0.063,1.8,17.0,0.013,240.0,26.1,2.02
turkey drumstick,145.4,25.412,4.696000000000001,0.05800000000000001,0.030000000000000006,0.0,5.4,0.562,1.318,0.0,0.186,5.4,7.5611999999999995,0.23440000000000003,0.0506,16.6,0.1042,1.142,25.6,0.0098,205.8,29.0,2.67
turkey enhanced,271.6,20.785999999999998,20.95,0.072,0.04,0.0,42.6,0.33399999999999996,1.5139999999999998,0.0,0.1,4.6,5.901999999999999,0.2404,0.039799999999999995,17.0,0.091,0.9260000000000002,20.8,0.0156,187.2,22.5,2.256
turkey from whole,173.0,27.71,6.04,0.0,0.0,0.0,5.0,0.438,1.65,0.0,0.07,9.0,6.685,0.375,0.06,17.0,0.127,1.43,27.0,0.016,212.0,31.4,3.51
turkey fryer roasters,172.0,28.26,5.72,0.0,0.0,0.0,0.0,0.42,0.37,0.0,0.35,7.0,4.922,0.183,0.043,22.0,0.146,1.95,25.0,0.024,198.0,33.8,2.89
turkey gizzard,133.0,22.625,4.005,0.0,0.0,0.0,28.5,0.1865,3.76,6.25,0.165,9.5,6.3415,0.34199999999999997,0.059,16.5,0.247,3.23,20.0,0.0915,175.5,36.45,3.4749999999999996
turkey heart,157.0,20.79,7.48,0.2,0.0,0.0,49.0,0.5435,13.600000000000001,1.5,0.22,4.0,7.1,1.335,0.2005,19.5,0.6565,5.33,24.5,0.11149999999999999,212.0,46.099999999999994,3.905
turkey light or dark meat,189.0,28.700000000000003,7.35,0.0,0.0,0.0,0.0,0.435,0.36,0.0,0.335,7.0,5.265000000000001,0.18,0.06,25.5,0.0935,1.7850000000000001,25.5,0.0,208.0,36.65,3.0300000000000002
turkey liver,158.5,22.630000000000003,6.84,0.0,0.0,0.0,9404.5,0.9610000000000001,23.950000000000003,23.55,0.195,684.0,11.1615,2.4669999999999996,0.23099999999999998,19.5,0.9545,5.365,25.0,0.3135,295.5,85.5,3.95
turkey mechanically deboned,201.0,13.29,15.96,0.0,0.0,0.0,0.0,0.21,0.26,0.0,0.0,7.0,1.969,0.134,0.048,145.0,0.093,1.61,13.0,0.015,115.0,26.5,2.9
turkey retail parts,153.73684210526315,24.311052631578946,6.253684210526315,0.059473684210526324,0.002105263157894737,0.0,13.421052631578947,0.5953157894736844,1.4736842105263157,0.0,0.11263157894736843,5.947368421052632,7.850736842105264,0.22689473684210526,0.04778947368421055,9.842105263157896,0.06957894736842106,1.018421052631579,23.210526315789473,0.005894736842105265,185.10526315789474,24.942105263157895,2.444736842105263
turkey skin,397.0,19.465,35.43,0.0,0.0,0.0,69.0,0.20049999999999998,1.9,0.0,0.10500000000000001,0.0,4.0725,0.1575,0.036,5.0,0.049,1.205,15.5,0.006,155.0,15.7,1.265
turkey skin from whole,407.0,12.96,38.93,0.06,0.1,0.0,85.0,0.166,0.88,0.0,0.09,4.0,3.905,0.11,0.021,13.0,0.053,0.85,11.0,0.012,120.0,10.1,1.1
turkey skin from whole light and dark,459.0,23.94,39.31,0.57,0.0,0.0,79.0,0.375,1.71,0.0,0.15,8.0,10.235,0.29,0.029,21.0,0.11,1.63,33.0,0.017,233.0,21.1,2.14
turkey thigh,136.25,23.590000000000003,4.665,0.075,0.05,0.0,9.0,0.4345,1.85,0.0,0.095,4.25,6.23825,0.30300000000000005,0.0595,14.75,0.11324999999999999,1.11,24.25,0.01425,196.75,26.9,3.045
turkey whole,147.9,23.911,5.369999999999999,0.069,0.028000000000000004,0.0,864.8,0.6065,3.893,0.0,0.099,68.2,8.7238,0.4736999999999999,0.06780000000000001,14.2,0.19219999999999998,1.6039999999999999,25.7,0.048900000000000006,217.9,32.79,2.399
turkey wing,142.0,25.939999999999998,3.942,0.05600000000000001,0.02,0.0,3.6,0.7024,0.8219999999999998,0.0,0.082,6.4,9.8156,0.1666,0.0396,14.2,0.0606,0.798,28.0,0.007999999999999998,223.8,26.360000000000003,1.578
turkey young hen,482.0,19.03,44.45,0.0,0.0,0.0,0.0,0.07,0.24,0.0,0.0,4.0,2.801,0.133,0.021,32.0,0.078,1.82,15.0,0.022,133.0,144.1,2.06
turkey and gravy frozen,67.0,5.88,2.63,4.61,0.0,0.0,13.0,0.1,0.24,0.0,0.0,4.0,1.799,0.127,0.024,14.0,0.022,0.93,8.0,0.005,81.0,19.2,0.7
turkey breast pre basted,126.0,22.16,3.46,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.0,5.0,9.067,0.133,0.053,9.0,0.041,0.66,21.0,0.015,214.0,25.7,1.53
turkey from whole dark meat,108.0,21.28,2.5,0.1,0.1,0.0,13.0,0.44,2.05,0.0,0.12,7.0,5.696,0.255,0.062,11.0,0.092,1.04,25.0,0.014,176.0,22.4,2.59
turkey from whole enhanced,133.0,23.7625,4.2,0.035,0.0275,0.0,9.5,0.7015,1.1724999999999999,0.0,0.065,4.25,10.4605,0.17525,0.03425,13.75,0.056749999999999995,0.5575,26.75,0.0095,239.75,25.7,1.3775
turkey from whole light meat,150.66666666666666,25.05666666666667,4.826666666666667,0.10666666666666667,0.03666666666666667,0.0,11.666666666666666,0.7636666666666666,0.6,0.0,0.06666666666666667,7.666666666666667,10.166666666666666,0.16566666666666666,0.03833333333333334,11.0,0.06833333333333334,0.7600000000000001,28.333333333333332,0.011333333333333334,206.33333333333334,24.233333333333334,1.43
turkey from whole neck,143.5,19.495,6.7,0.0,0.0,0.0,6.5,0.3695,1.5899999999999999,0.0,0.38,6.0,5.402,0.2495,0.0495,41.0,0.15,1.095,16.5,0.0545,171.0,32.400000000000006,3.71
turkey patties breaded,283.0,14.0,18.0,15.7,0.32,0.5,10.0,0.197,0.23,0.0,0.93,61.0,2.3,0.19,0.1,14.0,0.093,2.2,15.0,0.077,270.0,22.1,1.44
turkey roast boneless,137.5,19.46,3.99,4.735,0.0,0.0,0.0,0.325,0.935,0.0,0.19,6.0,5.3355,0.14150000000000001,0.0435,3.0,0.074,1.865,21.0,0.016,201.0,31.5,2.225
turkey sticks breaded,279.0,14.2,16.9,17.0,0.0,0.0,12.0,0.2,0.23,0.0,0.0,43.0,2.1,0.18,0.1,14.0,0.073,2.2,15.0,0.083,234.0,20.7,1.46
turkey thigh pre basted,157.0,18.8,8.54,0.0,0.0,0.0,0.0,0.23,0.24,0.0,0.0,6.0,2.409,0.255,0.083,8.0,0.139,1.51,17.0,0.015,171.0,27.9,4.12
usda commodity chicken,131.0,22.215,4.635,0.115,0.015,0.0,10.0,0.214,0.19,0.0,0.21,5.0,5.3375,0.14,0.041,10.0,0.05499999999999999,0.95,18.0,0.015,128.0,19.6,1.56
usda commodity chicken fajita strips,135.0,18.56,5.73,2.23,0.0,0.0,0.0,0.387,0.54,0.0,0.22,4.0,4.779,0.213,0.1,13.0,0.03,0.99,22.0,0.066,277.0,16.7,1.37
usda commodity turkey ham,118.0,16.3,4.0,3.1,1.2,0.0,16.0,0.06,0.8,0.0,0.0,0.0,4.12,0.27,0.23,7.0,0.0,1.0,16.0,0.0,289.0,38.2,2.1
usda commodity turkey taco meat,148.0,16.8,7.58,3.03,0.0,0.0,0.0,0.3,2.17,0.0,0.25,25.0,2.982,0.334,0.078,69.0,0.03,1.8,27.0,0.165,180.0,17.9,2.52
usda commodity chicken canned,162.0,27.52,5.72,0.0,0.0,0.0,12.0,0.266,0.23,0.0,0.27,6.0,6.505,0.171,0.051,12.0,0.061,1.16,22.0,0.019,156.0,24.5,1.94
applebee's 9 oz house sirloin steak,189.0,26.85,9.08,0.0,0.0,0.0,7.0,0.575,2.0,0.0,0.37,0.0,4.903,0.287,0.05,16.0,0.076,2.07,24.0,0.014,202.0,24.7,5.35
applebee's double crunch shrimp,323.0,12.31,18.9,25.96,1.07,2.6,2.0,0.055,0.43,0.0,1.97,0.0,0.9,0.089,0.09,45.0,0.14,1.03,23.0,0.281,271.0,26.6,0.78
applebee's kraft,143.0,5.01,4.34,21.08,3.7,1.3,18.0,0.065,0.24,0.0,0.52,0.0,0.97,0.283,0.103,79.0,0.061,0.84,22.0,0.254,104.0,23.1,0.57
applebee's chicken tenders,296.0,19.25,16.15,18.36,0.39,1.2,10.0,0.484,0.15,0.0,1.28,0.0,7.89,0.177,0.1,23.0,0.071,0.9,30.0,0.26,305.0,16.9,0.71
applebee's chicken tenders platter,297.0,19.62,16.24,17.98,0.36,1.0,9.0,0.506,0.14,0.0,1.45,0.0,7.847,0.183,0.103,23.0,0.069,0.9,30.0,0.258,298.0,16.8,0.71
applebee's chili,157.0,12.56,9.79,4.57,2.27,1.4,149.0,0.321,1.26,1.1,1.15,0.0,3.557,0.207,0.037,34.0,0.086,1.46,18.0,0.084,104.0,13.1,2.23
applebee's coleslaw,120.0,0.79,7.09,13.17,9.33,2.8,77.0,0.129,0.0,13.7,0.5,0.0,0.3,0.063,0.03,36.0,0.017,0.26,10.0,0.148,23.0,0.4,0.19
applebee's crunchy onion rings,356.0,4.58,19.61,40.17,4.48,3.1,0.0,0.077,0.0,0.0,1.27,0.0,0.73,0.091,0.107,22.0,0.087,0.67,17.0,0.486,90.0,6.0,0.43
applebee's fish,202.0,13.23,9.14,16.65,0.51,0.9,3.0,0.201,1.23,0.0,0.88,0.0,2.29,0.093,0.053,13.0,0.039,0.35,20.0,0.097,234.0,17.8,0.34
applebee's french fries,290.0,3.31,13.17,39.5,0.0,3.9,0.0,0.205,0.0,0.7,0.93,0.0,2.18,0.058,0.103,19.0,0.109,1.01,29.0,0.268,137.0,0.4,0.49
applebee's mozzarella sticks,316.0,14.87,18.37,22.87,2.8,2.1,113.0,0.067,0.99,0.0,0.71,0.0,0.66,0.26,0.073,319.0,0.059,0.43,20.0,0.239,307.0,17.6,2.0
carrabba's italian grill cheese ravioli with marinara sauce,156.0,7.96,6.0,17.62,4.15,1.4,58.0,0.09,0.4,0.0,0.49,0.0,0.903,0.17,0.053,135.0,0.09,0.52,21.0,0.183,126.0,22.0,0.81
carrabba's italian grill chicken parmesan without cavatappi pasta,206.0,19.0,10.95,7.8,2.89,0.9,53.0,0.227,0.46,0.0,1.89,0.0,6.447,0.223,0.103,142.0,0.079,0.78,30.0,0.169,235.0,25.3,1.16
carrabba's italian grill lasagne,191.0,10.48,11.06,12.36,2.77,1.3,102.0,0.0,0.77,0.8,0.97,0.0,1.757,0.2,0.12,185.0,0.073,0.74,24.0,0.155,176.0,20.9,1.35
carrabba's italian grill spaghetti with meat sauce,122.0,5.87,3.92,15.71,1.96,1.5,14.0,0.121,0.21,0.8,0.68,0.0,1.597,0.15,0.09,15.0,0.088,0.89,15.0,0.187,58.0,9.5,0.7
carrabba's italian grill spaghetti with pomodoro sauce,104.0,3.42,1.75,18.63,1.87,1.7,9.0,0.086,0.0,1.0,0.84,0.0,1.183,0.13,0.077,17.0,0.071,0.74,14.0,0.206,43.0,6.9,0.33
cracker barrel chicken tenderloin platter,293.5,18.365000000000002,15.445,20.265,0.14,0.85,2.0,0.4655,0.12,0.0,1.24,0.0,6.871499999999999,0.135,0.095,12.0,0.0675,0.585,28.5,0.264,271.5,15.75,0.665
cracker barrel coleslaw,175.0,0.89,13.22,13.01,11.07,1.6,43.0,0.125,0.0,14.2,0.97,0.0,0.28,0.052,0.03,34.0,0.019,0.29,11.0,0.144,24.0,2.2,0.16
cracker barrel country fried shrimp platter,287.0,12.62,16.77,21.4,0.0,0.3,1.0,0.066,0.69,0.0,1.88,0.0,0.87,0.085,0.11,43.0,0.107,1.53,19.0,0.408,210.0,0.0,0.8
cracker barrel farm raised catfish platter,266.0,22.94,17.05,5.31,0.0,1.6,0.0,0.182,3.1,0.0,0.0,0.0,3.06,0.09,0.112,43.0,0.048,0.71,34.0,0.075,470.0,0.0,0.94
