,Item,Footprint,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg,Cluster_ID
205,muffins blueberry,0.24620978,0.35533333333333333,0.08073425395756145,0.09944000000000001,0.6146522698246837,0.2674058372737649,0.06048780487804878,0.048850574712643674,0.03963963963963963,0.0009295774647887325,0.004947368421052631,0.11210191082802547,0.043904,0.07192380952380953,0.06107317073170732,0.03468531468531469,0.009492374232272501,0.028827536751523844,0.07703703703703704,0.06376811594202898,0.04349332083405964,0.024091052797976607,0.06670103092783505,0.03487603305785124,6
206,muffins corn,0.29,0.35777777777777775,0.10820141461771639,0.10550000000000001,0.5869035179380008,0.07247676504157835,0.0902439024390244,0.02658045977011494,0.07454954954954955,0.0015492957746478873,0.0005263157894736842,0.03184713375796178,0.060000000000000005,0.0840952380952381,0.07817073170731709,0.0440947940947941,0.018225017073652688,0.04419146647543922,0.13626543209876543,0.10869565217391304,0.030213360206060098,0.03936136579196965,0.07603092783505154,0.045041322314049594,9
207,muffins oat bran,0.35,0.3,0.11788480970023575,0.07400000000000001,0.5607802159526297,0.1340290233164846,0.224390243902439,0.0,0.14504504504504503,0.00014084507042253522,0.0,0.10509554140127389,0.08896000000000001,0.016,0.023170731707317076,0.040714840714840723,0.010755747781172078,0.11832197920401578,0.2592592592592593,0.7584541062801932,0.3050331567828716,0.059437243123616826,0.05670103092783505,0.15206611570247935,33
208,muffins plain,2.587644531,0.3288888888888889,0.11620074099023239,0.114,0.4806687565308255,0.0,0.13170731707317074,0.038314176245210725,0.03783783783783783,0.002112676056338028,0.0015789473684210526,0.0,0.049920000000000006,0.08792380952380953,0.07341463414634147,0.04413364413364414,0.03414523105133993,0.024740050197203302,0.1475308641975309,0.08212560386473429,0.03433072791168441,0.02418589946253557,0.09278350515463918,0.046280991735537194,12
209,muffins wheat bran,2.694285714,0.3938888888888889,0.10609632873021217,0.107,0.7459654011378151,0.18808087396054135,0.19999999999999998,0.026819923371647507,0.15225225225225225,0.00014084507042253522,0.0,0.07802547770700637,0.05568000000000001,0.1393714285714286,0.06914634146341464,0.04382284382284382,0.006402230822126237,0.05736823234134098,0.1984567901234568,0.2608695652173913,0.17971440168633443,0.06038570976920645,0.09871134020618556,0.08016528925619834,31
210,nabisco nabisco grahams crackers,4.6,0.4711111111111111,0.11771640282923543,0.1,0.8847091605712297,0.37502038154247513,0.16585365853658537,0.0,0.09009009009009009,0.0,0.0,0.0,0.0,0.14400000000000002,0.05853658536585366,0.035431235431235435,0.013487366265279271,0.010756543564001433,0.25493827160493826,0.28502415458937197,0.0,0.03193171040151755,0.0,0.16033057851239668,31
211,nabisco nabisco oreo crunchies,2.885058419,0.5288888888888889,0.080498484338161,0.215,0.815395332636712,0.5869884232838741,0.15609756097560978,0.0,0.028828828828828826,0.00028169014084507044,0.0,0.0,0.0,0.07028571428571428,0.0402439024390244,0.01895881895881896,0.004097427726160792,0.09680889207601291,0.3024691358024692,0.23188405797101447,0.0,0.01628201074928865,0.0,0.10165289256198347,0
212,nabisco nabisco ritz crackers,0.32,0.5466666666666666,0.12175816773324351,0.2321,0.7373737373737375,0.132724604598076,0.1121951219512195,0.0,0.05405405405405404,0.0,0.0,0.5557324840764332,0.07104,0.1859047619047619,0.06463414634146343,0.0686868686868687,0.026291827909531745,0.04446038006453926,0.2759259259259259,0.09178743961352656,0.06263038200104588,0.043155232374328174,0.023711340206185566,0.050413223140495865,7
213,pancakes blueberry,2.9,0.24666666666666667,0.10272819131020544,0.092,0.3367003367003367,0.0,0.0,0.047892720306513405,0.044144144144144144,0.0028169014084507044,0.011578947368421053,0.0,0.033920000000000006,0.05805714285714286,0.06634146341463416,0.030303030303030307,0.03516958798288013,0.01972032986733596,0.10617283950617284,0.07729468599033816,0.02748777876712569,0.023869743914005693,0.07216494845360824,0.044628099173553724,34
214,pancakes buckwheat,1.175,0.37777777777777777,0.18356348939036712,0.027000000000000003,0.8278184140253106,0.1175607369965759,0.41463414634146345,0.0,0.39459459459459456,0.0,0.0,0.07643312101910828,0.04224000000000001,0.156,0.060731707317073176,0.08422688422688425,0.08126564990218903,0.14879885263535317,0.29197530864197535,0.9178743961352657,0.19206650480320736,0.14432500790388872,0.06752577319587628,0.21074380165289255,33
215,pancakes buttermilk,0.941238095,0.25222222222222224,0.11451667228022902,0.09300000000000001,0.33321722976895396,0.0,0.0,0.028735632183908046,0.040540540540540536,0.0025352112676056337,0.002105263157894737,0.0,0.035840000000000004,0.06007619047619048,0.07121951219512196,0.031701631701631705,0.026804006375301843,0.018644675510935817,0.10493827160493828,0.07246376811594203,0.02354438434483762,0.02197281062282643,0.07783505154639175,0.0512396694214876,34
216,pancakes plain,1.7714,0.2968253967777778,0.12211903959245536,0.044757142859999995,0.5669171186578428,0.07889403927930866,0.10452961673170733,0.048987411053639844,0.1175032171171171,0.0023742454788732393,0.0008270676684210526,0.02320291178343949,0.0598857142848,0.1025197278857143,0.07055749121951221,0.05312465314685315,0.033535494777688114,0.028632894585873075,0.12927689592592595,0.10282953763285024,0.03037076462183796,0.058104873316471704,0.07518409427835052,0.049822904380165296,12
217,pancakes special dietary,0.96671954,0.3877777777777778,0.14988211519029976,0.013999999999999999,0.8580053407639616,0.0,0.0,0.005747126436781609,0.033333333333333326,0.0,0.0,0.0,0.11008000000000001,0.12457142857142858,0.050975609756097565,0.0574980574980575,0.016901889370413266,0.04912154894227322,0.1882716049382716,0.22705314009661834,0.06703770517889725,0.09421435346190327,0.12938144329896908,0.09834710743801653,4
218,pancakes whole wheat,0.398135926,0.30666666666666664,0.1793533176153587,0.04,0.5828398931847208,0.0,0.06829268292682926,0.03160919540229885,0.1518018018018018,0.0020422535211267606,0.0013157894736842105,0.0,0.043840000000000004,0.1728761904761905,0.19658536585365857,0.05951825951825953,0.059668791262216525,0.11473646468268196,0.33796296296296297,0.36231884057971014,0.2193223191925514,0.0912899146380019,0.1479381443298969,0.12396694214876033,8
219,pancakes plain frozen,0.482666667,0.2588888888888889,0.08807679353317616,0.0683,0.4382909555323349,0.13565954671449537,0.04878048780487805,0.4339080459770115,0.46846846846846846,0.039436619718309855,0.0015789473684210526,0.09872611464968152,0.0704,0.2421714285714286,0.0926829268292683,0.10878010878010878,0.013316640110022572,0.02581570455360344,0.35000000000000003,0.06763285024154589,0.03305492383388532,0.033986721466961745,0.05567010309278351,0.03305785123966942,11
220,pie dutch apple,0.245,0.32222222222222224,0.036544291007073085,0.115,0.5171252757459655,0.3590412522419697,0.07804878048780489,0.017241379310344827,0.03513513513513513,0.0,0.03,0.15286624203821655,0.02048,0.041676190476190485,0.01634146341463415,0.02999222999223,0.002390166173593795,0.053065614915740404,0.05617283950617284,0.03864734299516908,0.027023850011562392,0.004584255453683212,0.011340206185567012,0.015702479338842976,18
221,pie apple,0.228875,0.27370370366666663,0.034804086679016494,0.115,0.40674948717055615,0.08505897060166315,0.05203252034146342,0.022988505747126436,0.03243243243243243,9.389671830985915e-05,0.014210526315789474,0.0806794055732484,0.0181333333312,0.03321904761904762,0.023739837317073173,0.016058016006216008,0.001650352834205005,0.01732998673359627,0.057201646111111115,0.033816425120772944,0.021224740567021103,0.004004636947518179,0.015120274912371135,0.014049586776859505,29
222,pie banana cream,0.674,0.28888888888888886,0.06567867969013134,0.1325,0.37443399512365033,0.09832056090004893,0.03170731707317073,0.07471264367816091,0.07567567567567567,0.00323943661971831,0.005526315789473685,0.03184713375796178,0.022080000000000002,0.033580952380952385,0.04304878048780488,0.018725718725718727,0.012633735488995775,0.017031193976335603,0.0462962962962963,0.06763285024154589,0.015019693461361928,0.02047107176730952,0.03608247422680412,0.03347107438016529,34
223,pie blueberry,0.239483333,0.265,0.037891545975075776,0.1095,0.3970741901776385,0.08062938203163217,0.024390243902439025,0.022030651340996167,0.031981981981981975,7.042253521126761e-05,0.008947368421052631,0.08280254777070063,0.02528,0.028457142857142858,0.019756097560975613,0.012665112665112667,0.0012804461644252473,0.020258157045536036,0.04722222222222223,0.03140096618357488,0.027603760956016517,0.004189061018020867,0.022680412371134023,0.01487603305785124,34
224,pie cherry,0.15379,0.29444444444444445,0.04041764904008083,0.11599999999999999,0.4545454545454546,0.1165008967878689,0.019512195121951223,0.03879310344827586,0.03378378378378378,7.042253521126761e-05,0.004999999999999999,0.06050955414012739,0.025920000000000002,0.028114285714285717,0.01878048780487805,0.013286713286713289,0.0018779877078236962,0.0209752599498028,0.07191358024691359,0.041062801932367145,0.01971697211144037,0.004663294340815681,0.023195876288659795,0.015702479338842976,29
225,pie chocolate creme,0.29,0.3922222222222222,0.06988885146513978,0.2241,0.44630210147451527,0.4466003587151476,0.039024390243902446,0.044061302681992334,0.018018018018018018,0.0016901408450704224,0.0,0.17356687898089174,0.017920000000000002,0.02304761904761905,0.034146341463414644,0.01351981351981352,0.011267926246942176,0.04230907135173897,0.09197530864197531,0.09178743961352656,0.01867313241142294,0.01248814416693013,0.030927835051546393,0.03636363636363636,14
226,pie chocolate mousse,0.35,0.28888888888888886,0.058942404850117876,0.154,0.34366655056310236,0.0,0.0,0.11877394636015325,0.026126126126126123,0.0029577464788732395,0.002631578947368421,0.0,0.02688,0.02266666666666667,0.03585365853658537,0.007925407925407926,0.013145913954765873,0.07278594478307637,0.06666666666666668,0.15458937198067632,0.014497773611353213,0.03651596585520076,0.031443298969072164,0.049586776859504134,34
227,pie coconut cream,0.33,0.30666666666666664,0.047153923880094296,0.17600000000000002,0.3308951584813654,0.0,0.024390243902439025,0.09099616858237547,0.040540540540540536,0.0029577464788732395,0.003157894736842105,0.0,0.01472,0.005028571428571429,0.025365853658536587,0.004351204351204352,0.012292283178482374,0.02868411617067049,0.02469135802469136,0.08212560386473429,0.022036615889256886,0.026715143850774583,0.02577319587628866,0.03140495867768595,34
228,pie coconut creme,0.669368421,0.33111111111111113,0.03536544291007073,0.166,0.4330662951352607,0.30197293331159303,0.06341463414634146,0.02586206896551724,0.06126126126126126,0.0016901408450704224,0.0,0.023885350318471336,0.00512,0.00761904761904762,0.019512195121951223,0.007770007770007772,0.00495105850244429,0.02438149874506992,0.04938271604938272,0.0966183574879227,0.05080019873418166,0.013436610812519761,0.02731958762886598,0.03884297520661157,29
229,pie coconut custard,0.3188,0.28888888888888886,0.09936005389019871,0.132,0.3506327644258679,0.0,0.0878048780487805,0.02490421455938697,0.009909909909909908,0.0012676056338028169,0.003157894736842105,0.0,0.01216,0.015352380952380954,0.03609756097560976,0.013675213675213677,0.013828818575792672,0.022588741484403013,0.04938271604938272,0.08695652173913043,0.024356259667073398,0.01928548846032248,0.032989690721649485,0.05619834710743802,34
230,pie egg custard,0.32,0.23333333333333334,0.09262377905018523,0.11599999999999999,0.24149541390920704,0.18881460948964618,0.07804878048780489,0.05459770114942528,0.04324324324324324,0.0060563380281690145,0.003157894736842105,0.14968152866242038,0.0128,0.011123809523809524,0.050731707317073174,0.0060606060606060615,0.01365809242053597,0.008605234851201148,0.03580246913580247,0.05314009661835749,0.006958931333449542,0.017704710717673097,0.03659793814432989,0.04297520661157025,28
231,pie fried pies,0.315354178,0.3511111111111111,0.050522061300101034,0.161,0.49460118425635674,0.11631066905266592,0.12682926829268293,0.005108556832375479,0.02702702702702702,0.0011267605633802818,0.004561403510526315,0.09129511671974522,0.01856,0.05428571428571429,0.025853658536585368,0.02191142191142191,0.0037559754156473923,0.016851918250268914,0.07530864197530865,0.04830917874396135,0.025980010311544958,0.00679734429339235,0.012371134020618556,0.01900826446280992,29
232,pie lemon meringue,0.454584,0.30722222222222223,0.04462782081508925,0.10800000000000001,0.5009868802972252,0.19452144138268385,0.029268292682926828,0.045019157088122604,0.025675675675675674,0.0020422535211267606,0.017105263157894738,0.08439490445859872,0.02272,0.030342857142857144,0.04487804878048781,0.013986013986013988,0.005804689278727788,0.007708856220867694,0.049691358024691365,0.05072463768115942,0.010902325755737616,0.01161871640847297,0.03762886597938144,0.03181818181818182,29
233,pie mince,0.48,0.3211111111111111,0.043785786460087565,0.10800000000000001,0.5572971090212471,0.4616011739768466,0.12682926829268293,0.0009578544061302681,0.05855855855855856,0.0,0.03105263157894737,0.023885350318471336,0.02304,0.045295238095238104,0.025609756097560978,0.023310023310023312,0.0037559754156473923,0.04051631409107207,0.09197530864197531,0.06763285024154589,0.030503315678287162,0.006639266519127411,0.03402061855670103,0.01818181818181818,18
234,pie peach,0.57904,0.24888888888888888,0.031997305490063986,0.1,0.381980726808313,0.2646339474971466,0.039024390243902446,0.009578544061302681,0.020720720720720717,0.0,0.004736842105263158,0.14968152866242038,0.02944,0.00761904761904762,0.00804878048780488,0.00947940947940948,0.0013658092420535972,0.0190032269630692,0.0308641975308642,0.02898550724637681,0.017629292711405505,0.003477711033828644,0.006701030927835052,0.00743801652892562,29
235,pie pecan,0.38467623,0.455,0.0791512293701583,0.19445,0.6490769766631836,0.2052828958095549,0.051219512195121955,0.06369731800766283,0.044144144144144144,0.0020422535211267606,0.0005263157894736842,0.06369426751592357,0.024640000000000002,0.04108571428571429,0.03146341463414635,0.030458430458430465,0.00460960619193089,0.07081391179634278,0.07438271604938272,0.11594202898550723,0.08246333630137707,0.013989883022447046,0.04896907216494845,0.07809917355371901,27
236,pie pumpkin,0.484513725,0.24833333333333332,0.07073088582014146,0.09525,0.3554510623476141,0.15392140877221588,0.04390243902439025,0.4185823754789272,0.04954954954954954,0.0030985915492957746,0.0044736842105263155,0.06050955414012739,0.020800000000000003,0.035980952380952384,0.03963414634146342,0.020901320901320904,0.013487366265279271,0.03836500537827178,0.0669753086419753,0.07971014492753623,0.024646215139300463,0.014147960796711984,0.03221649484536082,0.03512396694214876,29
237,pie vanilla cream,0.6926075,0.3088888888888889,0.08083529808016165,0.14400000000000002,0.37849761987693026,0.20675036686776455,0.029268292682926828,0.07950191570881225,0.044144144144144144,0.004225352112676056,0.002631578947368421,0.07165605095541401,0.023680000000000003,0.03748571428571429,0.0526829268292683,0.021600621600621605,0.015365353973102968,0.013983506633201864,0.06296296296296297,0.06280193236714976,0.014845720178025691,0.016440088523553588,0.04896907216494845,0.043801652892561986,29
238,pie crust cookie type,0.651639344,0.5472222222222223,0.09413944088918827,0.23625000000000002,0.747590851039127,0.3623022990379912,0.1121951219512195,0.0,0.0536036036036036,0.0,0.0,0.2898089171974522,0.0656,0.11986666666666668,0.05829268292682927,0.04040404040404041,0.00520714773532934,0.17802079598422374,0.212962962962963,0.15217391304347824,0.18093221466968812,0.018732216250395197,0.013144329896907215,0.1384297520661157,24
239,pie crust cookie type,0.814416667,0.5638888888888889,0.06567867969013134,0.303,0.6623708347846279,0.36605250285341595,0.039024390243902446,0.22030651340996169,0.039189189189189184,0.0007746478873239436,0.0002631578947368421,0.42515923566878977,0.04224000000000001,0.08007619047619048,0.04890243902439025,0.02261072261072261,0.005292510812957689,0.034062387952671205,0.11574074074074074,0.06763285024154589,0.03659238059505551,0.011223521972810624,0.03505154639175258,0.02892561983471074,24
240,pie crust deep dish,1.804666667,0.5494444444444444,0.09784439205119567,0.3029,0.5762219900150936,0.0,0.0902439024390244,0.0,0.039189189189189184,0.0,0.0,0.2093949044585987,0.0816,0.10222857142857143,0.03329268292682928,0.03807303807303808,0.003670612338019042,0.030118321979204016,0.14598765432098768,0.07729468599033816,0.058513014295421564,0.011460638634208032,0.024484536082474227,0.04049586776859504,30
241,pie crust refrigerated,8.93,0.5283333333333333,0.053721791849107435,0.27075,0.6364216881458261,0.0,0.07804878048780489,0.0,0.018018018018018018,0.0,0.0,0.007961783439490446,0.02688,0.04628571428571429,0.010853658536585367,0.016083916083916086,0.0018779877078236962,0.017210469702402295,0.0669753086419753,0.041062801932367145,0.022616526833711015,0.0076667720518495104,0.02190721649484536,0.017355371900826446,30
242,pie crust standard type,3.289318182,0.5455555555555556,0.10166963383294038,0.3015142857,0.5660214625566006,0.021546202038154248,0.09477351917073171,0.0,0.04285714324324324,6.0362169014084516e-05,0.0,0.03616924474522293,0.06482285715200001,0.09823129253333335,0.04379790951219513,0.04570984568764569,0.004829111249421188,0.028735337755467907,0.13765432098765432,0.07177363700483091,0.04012983735622569,0.011381599747075562,0.07172312221649484,0.034002361239669425,33
243,popovers dry mix,7.560333333,0.4122222222222222,0.17514314584035026,0.043,0.8243353070939279,0.0,0.0,0.0,0.03783783783783783,0.0011267605633802818,0.0005263157894736842,0.0,0.08128,0.08417142857142858,0.021097560975609757,0.041258741258741266,0.005463236968214389,0.06185012549300824,0.11697530864197532,0.12077294685990338,0.08594280196810185,0.015807777426493835,0.09690721649484536,0.07272727272727272,26
244,puff pastry frozen,4.012083333,0.6161111111111112,0.12377905018524754,0.383,0.5271101822825961,0.012147399315180173,0.07317073170731708,0.0,0.018018018018018018,0.0,0.0,0.08678343949044587,0.06752000000000001,0.15177142857142858,0.06597560975609758,0.056021756021756026,0.0017072615525669963,0.04105414126927214,0.15925925925925927,0.07729468599033816,0.05700524583984083,0.009484666455896303,0.12551546391752577,0.044214876033057855,33
245,sunshine cheez it,8.0086,0.5408465608888889,0.1639160211013809,0.22192857140000002,0.7298214769534426,0.019372170846241644,0.1254355400487805,0.06194125159961685,0.016302016216216214,0.0,0.0,0.0,0.0,0.16725623580952384,0.0804878048780488,0.08384208391608393,0.009259861468771903,0.0,0.25191064080246917,0.07430411777777778,0.0,0.010945003989883025,0.0,0.028138528099173554,20
246,sunshine krispy,3.246666667,0.4622222222222222,0.14482990906028964,0.09300000000000001,0.8835481249274353,0.03913256155225828,0.12682926829268293,0.0,0.0,0.0,0.0,0.0,0.0,0.2285714285714286,0.10975609756097562,0.11033411033411035,0.0,0.0,0.3024691358024692,0.09178743961352656,0.0,0.012804299715460007,0.0,0.0,20
247,strudel apple,10.11637778,0.30444444444444446,0.05557426743011114,0.11199999999999999,0.47718564959944276,0.4198597749877711,0.10731707317073172,0.005747126436781609,0.041441441441441434,0.0030985915492957746,0.008947368421052631,0.22611464968152864,0.02816,0.012571428571428574,0.006097560975609757,0.006216006216006217,0.0025608923288504945,0.010756543564001433,0.025925925925925925,0.043478260869565216,0.022036615889256886,0.005216566550742966,0.031443298969072164,0.015702479338842976,18
248,toaster pastries fruit,2.210666667,0.42777777777777776,0.06753115527113505,0.0902,0.8339719029374203,0.5054622533833361,0.0878048780487805,0.19348659003831417,0.4459459459459459,0.00014084507042253522,0.0,0.11783439490445859,0.07360000000000001,0.23520000000000005,0.12073170731707318,0.08065268065268066,0.002048713863080396,0.02223019003226963,0.2685185185185185,0.05314009661835749,0.03734626482284588,0.011223521972810624,0.01752577319587629,0.02975206611570248,5
249,toaster pastries brown sugar cinnamon,2.054663768,0.4111111111111111,0.06837318962613673,0.07980000000000001,0.8433762916521538,0.44415457361813143,0.1121951219512195,0.0,0.5225225225225224,0.0,0.0,0.21178343949044587,0.0,0.27542857142857147,0.14634146341463417,0.10256410256410259,0.05002276349021299,0.03513804230907135,0.3469135802469136,0.08695652173913043,0.06193448886770093,0.013278533038254822,0.01804123711340206,0.04545454545454546,5
250,toaster pastries fruit,6.13,0.45444444444444443,0.0791512293701583,0.1103,0.8440729130384305,0.47268873308331977,0.04878048780487805,0.44731800766283525,0.4189189189189189,0.0,0.0,0.14331210191082802,0.04864,0.2,0.10121951219512196,0.05672105672105673,0.0018779877078236962,0.02438149874506992,0.2419753086419753,0.05797101449275362,0.03850608671175414,0.012013910844135316,0.02628865979381443,0.03140495867768595,5
251,toaster pastries fruit includes apple,1.4,0.4311111111111111,0.07073088582014146,0.09949999999999999,0.8164402647161269,0.426055763900212,0.04878048780487805,0.19348659003831417,0.46846846846846846,0.0,0.0,0.14331210191082802,0.11136000000000001,0.25870476190476194,0.1360975609756098,0.10085470085470087,0.0027316184841071943,0.024740050197203302,0.34012345679012346,0.05797101449275362,0.037578229200627526,0.013752766361049638,0.015979381443298968,0.03140495867768595,5
252,tortillas ready to bake or  fry,6.94,0.30833333333333335,0.1285505781913102,0.059433333330000004,0.567320716707303,0.02532746344366542,0.23983739839024393,0.0,0.13183183153153152,0.0,0.0,0.059182590286624204,0.09770666668800002,0.12215238095238097,0.03975609756097562,0.06576016581196582,0.023588663790324874,0.06364288275367515,0.1558641975308642,0.23268921096618356,0.042468811537518074,0.03954578986721467,0.09750859108247423,0.08264462809917356,32
253,waffle buttermilk,3.799502405,0.3322222222222222,0.12074772650724148,0.09445,0.5372692441657959,0.07263981738137942,0.12195121951219512,0.41475095785440613,0.9977477477477475,0.028591549295774645,0.0,0.10429936305732485,0.06592,0.2794666666666667,0.16378048780487806,0.08850038850038851,0.03619394491442032,0.017927572606669058,0.4049382716049383,0.10144927536231883,0.026559921255999087,0.06749920961112868,0.05257731958762886,0.043801652892561986,11
254,waffle plain,3.59096,0.33111111111111113,0.11300101044122599,0.09910000000000001,0.5272262858469755,0.08217837925974238,0.11707317073170731,0.0,0.9153153153153152,0.030704225352112677,0.0,0.15127388535031847,0.06784000000000001,0.2965714285714286,0.15975609756097564,0.08453768453768455,0.03363305258556983,0.013624955181068482,0.35864197530864195,0.12077294685990338,0.01786125708918716,0.06481188744862473,0.06597938144329897,0.0371900826446281,11
255,waffles buttermilk,10.09044444,0.30333333333333334,0.11081172111822161,0.0922,0.4766051317775456,0.07011250611446275,0.10731707317073172,0.3840996168582375,0.8756756756756756,0.04028169014084507,0.0,0.09872611464968152,0.06144000000000001,0.2542857142857143,0.16219512195121955,0.07754467754467756,0.0476325973166192,0.014342058085335245,0.3728395061728395,0.09178743961352656,0.024936170611527527,0.061334176414796084,0.04896907216494845,0.03966942148760331,11
256,waffles chocolate chip,5.4,0.33,0.09767598518019534,0.10099999999999999,0.53036108208522,0.21359856513940975,0.07317073170731708,0.410919540229885,0.5135135135135134,0.023943661971830985,0.0,0.0,0.07488,0.21714285714285717,0.11951219512195123,0.06682206682206683,0.060949237426641774,0.07923987092147723,0.39506172839506176,0.07729468599033816,0.045581000234094504,0.04299715460006323,0.06752577319587628,0.03305785123966942,11
257,waffles plain,12.838,0.3288888888888889,0.12102840463118894,0.1113666667,0.4844227717403925,0.05397032447415621,0.07479674795121952,0.2694763728927203,0.6,0.028544600943661975,0.0007017543842105263,0.10774946926751591,0.0629333333312,0.2353777777904762,0.1358536585365854,0.0729344728826729,0.049510585024442895,0.01625433237719613,0.3051440329012346,0.10628019323671498,0.030503315678287162,0.05163873959848246,0.12199312716494846,0.049586776859504134,4
258,waffles whole wheat,3.645946032,0.28555555555555556,0.12024250589424046,0.0357,0.5707651224892605,0.06994945377466168,0.2097560975609756,0.14846743295019157,0.5144144144144143,0.02408450704225352,0.0,0.06528662420382166,0.05632,0.21767619047619052,0.11853658536585367,0.06666666666666668,0.02441384020170805,0.06920043026174257,0.3969135802469136,0.3140096618357488,0.1984455251922028,0.04521024343977237,0.15721649484536082,0.09669421487603305,8
259,beef australian,4.676625,0.32648148144444444,0.287027057426743,0.2498233333,0.0020976044003250902,0.0,0.0,0.006194125159961685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007056681083374499,0.0,0.1095679012345679,0.0,0.0,0.0,0.0,0.0,25
260,beef new zealand,2.6632,0.23576576577777777,0.38990287015830244,0.13151081080000002,0.0034893828050621156,0.0,0.0,0.6501501501915709,0.1904431459459459,0.06897030833802817,0.0,0.09915648136942674,0.0,0.13447361645714287,0.06539881341463416,0.011379911421911424,0.0016495837973850207,0.14045526353531732,0.1492158825308642,0.09400705053140097,1.0,0.029225162567183056,0.032892170520618554,0.3131896359504132,25
261,beef bottom sirloin,3.088333333,0.19055555555555556,0.389525092623779,0.08146,0.0,0.0,0.0,0.0,0.5139639639639639,0.017295774647887324,0.0,0.054140127388535034,0.00672,0.2582514285714286,0.028170731707317077,0.010536130536130537,0.003738902800121722,0.02642524202223019,0.09796296296296296,0.10579710144927534,0.0012526076400209178,0.03139424596901676,0.13865979381443297,0.3437190082644628,23
262,beef brisket,2.260802469,0.2446801346666667,0.43051940754462775,0.1242090909,4.2219482178102875e-05,0.0,0.0,0.0005224660392720307,0.3515424513513513,0.030098164746478875,0.0,0.04506851958598725,0.004829090908800001,0.17260606060952383,0.04327420536585366,0.010901556332556333,0.002234960577750681,0.033834218716385804,0.1421810699382716,0.10188844971014492,0.0012336287785595784,0.0314431063705343,0.13273976881443297,0.5041071876033059,10
263,beef carcass,3.72,0.3161111111111111,0.29302795554058597,0.233,0.0,0.0,0.0,0.0,0.29729729729729726,0.03774647887323944,0.0,0.0,0.0044800000000000005,0.13485714285714287,0.0402439024390244,0.012432012432012434,0.0013658092420535972,0.024740050197203302,0.11358024691358026,0.08212560386473429,0.001507768455580734,0.024502055011065445,0.08762886597938144,0.2958677685950413,25
264,beef chuck,1.305,0.22897584544444444,0.4228711175479959,0.11267478260000001,0.00044624153024497857,0.0,0.0,0.0017491254377394636,0.34186447297297295,0.04816901408450704,0.0,0.0275408474522293,0.00436869565248,0.14724306419047622,0.0553022268292683,0.013104962703962705,0.0018943180350497562,0.037270643958408026,0.16756843802469137,0.10569208149758452,0.001407922868630289,0.03201006199810307,0.14818467056701032,0.6582680560330578,21
265,beef chuck eye country style ribs,1.111666667,0.24194444444444443,0.41771920966655435,0.1318166667,0.0,0.0,0.0,0.0038314176245210726,0.28310810810810805,0.04451877933802817,0.0,0.01950636942675159,0.00336,0.15285079363809526,0.048577235853658536,0.010722610722610725,0.002632028227443207,0.03346480207959842,0.149588477345679,0.08534621579710146,0.0016720765951701334,0.029481504900411005,0.13737113402061854,0.6964876033057852,21
266,beef chuck eye roast,1.04,0.20351851855555556,0.38370102172448634,0.102175,0.0,0.0,0.0,0.0034323116216475095,0.35585585585585583,0.04164319249295775,0.0,0.023487261146496814,0.00293333333312,0.17188571428571428,0.04150406512195122,0.010774410722610723,0.003101525154399131,0.02476992936536393,0.1384773662345679,0.09943639289855072,0.0013531255757203628,0.03106228264306039,0.12512886597938144,0.7035123966942148,21
267,beef chuck eye steak,0.895,0.23797979800000002,0.39858844425732565,0.1328272727,0.0,0.0,0.0,0.00357018460440613,0.3496314495495495,0.04320102432394367,0.0,0.02026635780254777,0.00314181818176,0.1833974025904762,0.044678492195121954,0.010976901942501944,0.002685056805866438,0.027184719254212977,0.1513468013580247,0.10715854193236715,0.0013601547922602803,0.032017934634840345,0.13378631675257732,0.7335086400826447,21
268,beef chuck for stew,2.14,0.17648148144444445,0.456045806668912,0.05596666667,0.0009481791129687682,0.0,0.0,0.00175606641091954,0.48663663693693693,0.0354460093943662,0.0,0.021496815286624203,0.0036266666668800006,0.17815873017142858,0.05231707317073171,0.012043512043512046,0.002503983611000682,0.03740886805306561,0.15709876543209877,0.10466988729468599,0.001778393524331931,0.03493518811255138,0.15111683850515464,0.5703856749586776,21
269,beef cured,1.9925,0.3622222222222222,0.3227096665543954,0.2677,0.007866016486706142,0.0,0.0,0.0,0.2252252252252252,0.029929577464788734,0.06710526315789474,0.017914012738853503,0.0038400000000000005,0.15361904761904763,0.04310975609756098,0.00850815850815851,0.0011950830867968976,0.03926138400860523,0.12222222222222223,0.07729468599033816,0.0020006927583667436,0.022842238381283592,0.13466494845360824,0.334504132231405,25
270,beef flank,14.278,0.20055555555555554,0.42106529370158297,0.08186428571000001,0.0,0.0,0.0,0.0,0.5009009009009009,0.02284708249295775,0.0,0.05618744315286624,0.0066285714304,0.25715102041904764,0.032003484390243905,0.012554112509712511,0.003341354752637227,0.029887824668339905,0.11763668432098766,0.11042097999999999,0.0013917862666899085,0.03388510004742334,0.1473122238659794,0.3825855961983471,23
