FullName,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg
soup turkey,57.0,4.33,1.87,5.96,0.0,0.0,152.0,0.13,0.9,2.7,0.0,5.0,1.52,0.045,0.015,21.0,0.1,0.81,10.0,0.1,44.0,0.0,0.9
soup turkey noodle,28.0,1.6,0.82,3.54,0.0,0.3,6.0,0.015,0.06,0.1,0.0,13.0,0.572,0.026,0.03,5.0,0.051,0.39,2.0,0.103,20.0,4.4,0.24
soup turkey vege canned,30.0,1.28,1.26,3.58,0.0,0.2,51.0,0.02,0.07,0.0,0.0,2.0,0.417,0.016,0.012,7.0,0.051,0.32,2.0,0.102,17.0,0.0,0.25
soup vege canned,65.0,2.2,0.9,12.11,4.31,2.1,86.0,0.167,0.0,0.8,1.43,13.0,1.54,0.092,0.109,20.0,0.232,0.66,25.0,0.25,45.0,4.0,0.4
soup vegetable beef,47.75,4.17,0.9425,5.7925,0.335,0.975,66.5,0.0225,0.095,0.725,0.18,3.0,0.3087499999999999,0.01475,0.011,5.25,0.0554999999999999,0.335,2.0,0.09375,12.0,0.8250000000000001,0.4625
soup vegetable chicken,69.0,5.1,2.0,8.76,1.42,0.4,138.0,0.04,0.1,2.3,0.3,19.0,1.37,0.07,0.02,11.0,0.1,0.61,4.0,0.0,44.0,5.1,0.9
soup vegetable soup,33.0,1.1,0.45,6.06,2.15,1.1,43.0,0.084,0.0,0.4,0.72,6.0,0.77,0.046,0.055,12.0,0.121,0.33,13.0,0.125,23.0,2.0,0.2
soup vegetable with beef broth,49.5,1.815,1.17,8.024999999999999,1.23,1.0,64.0,0.0345,0.0,1.45,0.09,6.5,0.5920000000000001,0.0279999999999999,0.0315,11.5,0.096,0.595,4.0,0.2065,24.0,1.65,0.49
soup vegetarian vege canned,43.5,1.29,1.185,7.334999999999999,2.35,0.4,106.5,0.034,0.0,0.8999999999999999,0.875,6.5,0.5605,0.0279999999999999,0.033,13.5,0.0775,0.66,4.5,0.2815,21.0,2.65,0.285
soup wonton,32.0,2.08,0.26,5.25,0.34,0.2,1.0,0.076,0.09,0.7,0.06,18.0,0.58,0.016,0.024,5.0,0.024,0.21,3.0,0.034,18.0,1.1,0.12
split pea soup canned,71.0,3.85,0.92,11.83,5.06,1.9,28.0,0.073,0.01,0.0,0.2,20.0,0.457,0.029,0.07,17.0,0.11,0.77,14.0,0.2,54.0,0.3,0.4
split pea with ham soup canned,68.0,4.0,0.7,11.4,1.57,1.9,21.0,0.048,0.03,1.0,0.06,29.0,0.695,0.038,0.083,16.0,0.1,0.7,14.0,0.198,54.0,0.3,0.49
basil fresh,23.0,3.15,0.64,2.65,0.3,1.6,264.0,0.155,0.0,18.0,0.8,68.0,0.902,0.076,0.034,177.0,0.385,3.17,64.0,1.148,56.0,0.3,0.81
dill weed fresh,43.0,3.46,1.12,7.02,0.0,2.1,386.0,0.185,0.0,85.0,0.0,150.0,1.57,0.296,0.058,208.0,0.146,6.59,55.0,1.264,66.0,0.0,0.91
horseradish prepared,48.0,1.18,0.69,11.29,7.99,3.3,0.0,0.073,0.0,24.9,0.01,57.0,0.386,0.024,0.008,56.0,0.058,0.42,27.0,0.126,31.0,2.8,0.83
mustard prepared,60.0,3.74,3.34,5.83,0.92,4.0,5.0,0.07,0.0,0.3,0.36,7.0,0.565,0.07,0.177,63.0,0.074,1.61,48.0,0.422,108.0,33.5,0.64
pace dry taco seasoning mix,188.0,0.0,0.0,56.29,18.76,18.8,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0
peppermint fresh,70.0,3.75,0.94,14.89,0.0,8.0,212.0,0.129,0.0,31.8,0.0,114.0,1.706,0.266,0.082,243.0,0.329,5.08,80.0,1.176,73.0,0.0,1.11
rosemary fresh,131.0,3.31,5.86,20.7,0.0,14.1,146.0,0.336,0.0,21.8,0.0,109.0,0.912,0.152,0.036,317.0,0.301,6.65,91.0,0.96,66.0,0.0,0.93
salt table,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.03,0.33,1.0,0.1,0.0,0.1,0.1
seasoning mix dry,219.0,5.1066666666666665,2.433333333333333,38.18666666666667,6.5,8.033333333333333,0.0,0.0,0.0,1.9666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0
spearmint dried,285.0,19.93,6.03,52.04,0.0,29.8,529.0,2.579,0.0,0.0,0.0,530.0,6.561,1.421,0.288,1488.0,1.542,87.47,602.0,11.482,276.0,0.0,2.41
spearmint fresh,44.0,3.29,0.73,8.41,0.0,6.8,203.0,0.158,0.0,13.3,0.0,105.0,0.948,0.175,0.078,199.0,0.24,11.87,63.0,1.118,60.0,0.0,1.09
spices anise seed,337.0,17.6,15.9,50.02,0.0,14.6,16.0,0.65,0.0,21.0,0.0,10.0,3.06,0.29,0.34,646.0,0.91,36.96,170.0,2.3,440.0,5.0,5.3
spices basil,233.0,22.98,4.07,47.75,1.71,37.7,37.0,1.34,0.0,0.8,10.7,310.0,4.9,1.2,0.08,2240.0,2.1,89.8,711.0,9.8,274.0,3.0,7.1
spices bay leaf,313.0,7.61,8.36,74.97,0.0,26.3,309.0,1.74,0.0,46.5,0.0,180.0,2.005,0.421,0.009,834.0,0.416,43.0,120.0,8.167,113.0,2.8,3.7
spices caraway seed,333.0,19.77,14.59,49.9,0.64,38.0,18.0,0.36,0.0,21.0,2.5,10.0,3.606,0.379,0.383,689.0,0.91,16.23,258.0,1.3,568.0,12.1,5.5
spices cardamom,311.0,10.76,6.7,68.47,0.0,28.0,0.0,0.23,0.0,21.0,0.0,0.0,1.102,0.182,0.198,383.0,0.383,13.97,229.0,28.0,178.0,0.0,7.47
spices celery seed,392.0,18.07,25.27,41.35,0.67,11.8,3.0,0.89,0.0,17.1,1.07,10.0,3.06,0.29,0.34,1767.0,1.37,44.9,440.0,7.567,547.0,12.1,6.93
spices chervil,237.0,23.2,3.9,49.1,0.0,11.3,293.0,0.93,0.0,50.0,0.0,274.0,5.4,0.68,0.38,1346.0,0.44,31.95,130.0,2.1,450.0,29.3,8.8
spices chili powder,282.0,13.46,14.28,49.7,7.19,34.8,1483.0,2.094,0.0,0.7,38.14,28.0,11.6,0.94,0.25,330.0,1.0,17.3,149.0,1.7,300.0,20.4,4.3
spices cinnamon,247.0,3.99,1.24,80.59,2.17,53.1,15.0,0.158,0.0,3.8,2.32,6.0,1.332,0.041,0.022,1002.0,0.339,8.32,60.0,17.466,64.0,3.1,1.83
spices cloves,274.0,5.97,13.0,65.53,2.38,33.9,8.0,0.391,0.0,0.2,8.82,25.0,1.56,0.22,0.158,632.0,0.368,11.83,259.0,60.127,104.0,7.2,2.32
spices coriander leaf,279.0,21.93,4.78,52.1,7.27,10.4,293.0,0.61,0.0,566.7,1.03,274.0,10.707,1.5,1.252,1246.0,1.786,42.46,694.0,6.355,481.0,29.3,4.72
spices coriander seed,298.0,12.37,17.77,54.99,0.0,41.9,0.0,0.0,0.0,21.0,0.0,0.0,2.13,0.29,0.239,709.0,0.975,16.32,330.0,1.9,409.0,26.2,4.7
spices cumin seed,375.0,17.81,22.27,44.24,2.25,10.5,64.0,0.435,0.0,7.7,3.33,10.0,4.579,0.327,0.628,931.0,0.867,66.36,366.0,3.333,499.0,5.2,4.8
spices curry powder,325.0,14.29,14.01,55.83,2.76,53.2,1.0,0.105,0.0,0.7,25.24,56.0,3.26,0.2,0.176,525.0,1.2,19.1,255.0,8.3,367.0,40.3,4.7
spices dill seed,305.0,15.98,14.54,55.17,0.0,21.1,3.0,0.25,0.0,21.0,0.0,10.0,2.807,0.284,0.418,1516.0,0.78,16.33,256.0,1.833,277.0,12.1,5.2
spices dill weed,253.0,19.96,4.36,55.82,0.0,13.6,293.0,1.71,0.0,50.0,0.0,0.0,2.807,0.284,0.418,1784.0,0.49,48.78,451.0,3.95,543.0,0.0,3.3
spices fennel seed,345.0,15.8,14.87,52.29,0.0,39.8,7.0,0.47,0.0,21.0,0.0,0.0,6.05,0.353,0.408,1196.0,1.067,18.54,385.0,6.533,487.0,0.0,3.7
spices fenugreek seed,323.0,23.0,6.41,58.35,0.0,24.6,3.0,0.6,0.0,3.0,0.0,57.0,1.64,0.366,0.322,176.0,1.11,33.53,191.0,1.228,296.0,6.3,2.5
spices garlic powder,331.0,16.55,0.73,72.73,2.43,9.0,0.0,1.654,0.0,1.2,0.67,47.0,0.796,0.141,0.435,79.0,0.533,5.65,77.0,0.979,414.0,23.9,2.99
spices ginger,335.0,8.98,4.24,71.62,3.39,14.1,2.0,0.626,0.0,0.7,0.0,13.0,9.62,0.17,0.046,114.0,0.48,19.8,214.0,33.3,168.0,55.8,3.64
spices mace,475.0,6.71,32.38,50.5,0.0,20.2,40.0,0.16,0.0,21.0,0.0,76.0,1.35,0.448,0.312,252.0,2.467,13.9,163.0,1.5,110.0,2.7,2.3
spices marjoram,271.0,12.66,7.04,60.56,4.09,40.3,403.0,1.19,0.0,51.4,1.69,274.0,4.12,0.316,0.289,1990.0,1.133,82.71,346.0,5.433,306.0,4.5,3.6
spices mustard seed,508.0,26.08,36.24,28.09,6.79,12.2,2.0,0.397,0.0,7.1,5.07,162.0,4.733,0.261,0.805,266.0,0.645,9.21,370.0,2.448,828.0,208.1,6.08
spices nutmeg,525.0,5.84,36.31,49.29,2.99,20.8,5.0,0.16,0.0,3.0,0.0,76.0,1.299,0.057,0.346,184.0,1.027,3.04,183.0,2.9,213.0,1.6,2.15
spices onion powder,341.0,10.41,1.04,79.12,6.63,15.2,0.0,0.718,0.0,23.4,0.27,64.0,0.321,0.08,0.457,384.0,0.59,3.9,113.0,1.3,322.0,14.3,4.05
spices oregano,265.0,9.0,4.28,68.92,4.09,42.5,85.0,1.044,0.0,2.3,18.26,237.0,4.64,0.528,0.177,1597.0,0.633,36.8,270.0,4.99,148.0,4.5,2.69
spices paprika,282.0,14.14,12.89,53.99,10.34,34.9,2463.0,2.141,0.0,0.9,29.1,49.0,10.06,1.23,0.33,229.0,0.713,21.14,178.0,1.59,314.0,6.3,4.33
spices parsley,292.0,26.63,5.48,50.64,7.27,26.7,97.0,0.9,0.0,125.0,8.96,180.0,9.943,2.383,0.196,1140.0,0.78,22.04,400.0,9.81,436.0,14.1,5.44
spices pepper,288.3333333333333,10.933333333333332,7.550000000000001,63.06333333333333,3.66,26.23333333333333,702.6666666666666,0.947,0.0,32.46666666666667,10.29,44.333333333333336,3.3520000000000003,0.4083333333333334,0.1526666666666666,285.3333333333333,0.871,10.606666666666667,137.66666666666666,6.351,209.0,5.6000000000000005,1.6
spices poppy seed,525.0,17.99,41.56,28.13,2.99,19.5,0.0,0.247,0.0,1.0,1.77,82.0,0.896,0.1,0.854,1438.0,1.627,9.76,347.0,6.707,870.0,13.5,7.9
spices poultry seasoning,307.0,9.59,7.53,65.59,1.8,11.3,132.0,1.32,0.0,12.0,1.32,138.0,2.97,0.191,0.264,996.0,0.843,35.3,224.0,6.857,171.0,7.2,3.14
spices pumpkin pie spice,342.0,5.76,12.6,69.28,7.76,14.8,13.0,0.4,0.0,23.4,1.93,24.0,2.243,0.137,0.131,682.0,0.484,19.71,136.0,15.844,118.0,9.3,2.37
spices rosemary,331.0,4.88,15.22,64.06,0.0,42.6,156.0,1.74,0.0,61.2,0.0,307.0,1.0,0.428,0.514,1280.0,0.55,29.25,220.0,1.867,70.0,4.6,3.23
spices saffron,310.0,11.43,5.85,65.37,0.0,3.9,27.0,1.01,0.0,80.8,0.0,93.0,1.46,0.267,0.115,111.0,0.328,11.1,264.0,28.408,252.0,5.6,1.09
spices sage,315.0,10.63,12.75,60.73,1.71,40.3,295.0,2.69,0.0,32.4,7.48,274.0,5.72,0.336,0.754,1652.0,0.757,28.12,428.0,3.133,91.0,3.7,4.7
spices savory,272.0,6.73,5.91,68.73,0.0,45.7,257.0,1.81,0.0,50.0,0.0,0.0,4.08,0.0,0.366,2132.0,0.847,37.88,377.0,6.1,140.0,4.6,4.3
spices tarragon,295.0,22.77,7.24,50.22,0.0,7.4,210.0,2.41,0.0,50.0,0.0,274.0,8.95,1.339,0.251,1139.0,0.677,32.3,347.0,7.967,313.0,4.4,3.9
spices thyme,276.0,9.11,7.43,63.94,1.71,37.0,190.0,0.55,0.0,50.0,7.48,274.0,4.94,0.399,0.513,1890.0,0.86,123.6,220.0,7.867,201.0,4.6,6.18
spices turmeric,312.0,9.68,3.25,67.14,3.21,22.7,0.0,0.107,0.0,0.7,4.43,20.0,1.35,0.15,0.058,168.0,1.3,55.0,208.0,19.8,299.0,6.2,4.5
thyme fresh,101.0,5.56,1.68,24.45,0.0,14.0,238.0,0.348,0.0,160.1,0.0,45.0,1.824,0.471,0.048,405.0,0.555,17.45,160.0,1.719,106.0,0.0,1.81
vanilla extract imitation,146.5,0.04,0.0,8.405000000000001,7.2,0.0,0.0,0.0135,0.0,0.0,0.0,0.0,0.2235,0.0499999999999999,0.0055,1.5,0.013,0.09,3.0,0.2415,11.0,0.0,0.0349999999999999
vinegar cider,21.0,0.0,0.0,0.93,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.008,0.2,5.0,0.249,8.0,0.1,0.04
vinegar distilled,18.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.006,0.03,1.0,0.055,4.0,0.5,0.01
vinegar red wine,19.0,0.04,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,6.0,0.01,0.45,4.0,0.046,8.0,0.0,0.03
baking chocolate mexican,426.0,3.64,15.59,77.41,69.4,4.0,0.0,0.034,0.0,0.1,0.36,5.0,1.829,0.105,0.057,34.0,0.67,2.18,95.0,0.449,142.0,1.8,1.26
baking chocolate unsweetened,557.0,13.21,50.005,32.31,0.455,17.35,0.5,0.0494999999999999,0.0,0.0,0.2,23.5,1.7275,0.1895,0.0985,77.5,2.5715,10.775,296.0,2.9085,370.0,8.0,6.655
candies almond joy candy bar,479.0,4.13,26.93,59.51,48.34,5.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,64.0,0.0,1.27,0.0,0.0,112.0,0.0,0.0
candies heath bites,530.0,3.94,30.38,63.39,60.02,2.0,0.0,0.0,0.0,0.8,0.0,0.0,0.09,0.11,0.02,86.0,0.03,0.78,6.0,0.0,71.0,0.0,0.11
candies hershey,520.5,7.885,29.59,59.510000000000005,47.145,2.6,7.0,0.04,0.075,0.95,1.385,20.0,1.91,0.135,0.09,104.0,0.105,1.07,25.5,0.0,128.0,0.35,0.53
candies kit kat wafer bar,518.0,6.51,25.99,64.59,48.68,1.0,24.0,0.02,0.56,0.0,0.34,18.0,0.5,0.21,0.117,125.0,0.22,1.0,37.0,0.1,135.0,5.0,0.09
candies mandm mars pretzel chocolate candies,447.0,5.0,15.0,72.94,50.0,2.5,34.0,0.032,0.45,0.0,0.37,19.0,0.433,0.203,0.082,50.0,0.271,0.9,39.0,0.297,135.0,3.3,1.25
candies mounds candy bar,486.0,4.6,26.6,58.59,46.19,3.7,0.0,0.09,0.0,0.4,0.19,6.0,0.277,0.058,0.049,21.0,0.4,2.09,55.0,0.948,91.0,6.6,1.1
candies nestle,457.1818181818182,5.267272727272728,20.46,68.54909090909092,51.857272727272736,2.5,3.4545454545454546,0.0334545454545454,0.0636363636363636,0.3636363636363636,0.6263636363636365,10.545454545454543,0.8318181818181819,0.051,0.0526363636363636,62.09090909090909,0.1275454545454545,0.6845454545454546,23.90909090909091,0.2420909090909091,54.36363636363637,2.127272727272727,0.5109090909090909
candies skor toffee bar,535.0,3.13,32.18,61.72,59.89,1.3,0.0,0.0,0.0,0.5,0.0,0.0,0.13,0.1,0.02,0.0,0.04,0.57,10.0,0.0,61.0,0.0,0.17
candies special dark chocolate bar,556.0,5.54,32.4,60.49,47.56,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,30.0,0.02,2.13,31.0,0.0,51.0,0.3,0.01
candies symphony milk chocolate bar,531.0,8.51,30.57,58.01,53.96,1.7,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.91,0.0,0.0,206.0,0.0,0.0
candies tootsie roll,387.0,1.59,3.31,87.73,56.32,0.1,0.0,0.01,0.0,0.0,0.65,11.0,0.21,0.07,0.056,36.0,0.13,0.8,22.0,0.047,57.0,2.2,0.4
candies york bites,394.0,1.78,7.32,81.64,75.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.94,1.0,0.0,3.0,0.0,0.01
candies york peppermint pattie,384.0,2.19,7.17,80.99,63.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0
candies butterscotch,391.0,0.03,3.3,90.4,80.46,0.0,28.0,0.0,0.0,0.0,0.09,0.0,0.002,0.016,0.012,4.0,0.001,0.01,0.0,0.001,1.0,0.6,0.09
candies carob,540.0,8.15,31.36,56.29,34.11,3.8,1.0,0.13,0.28,0.5,1.57,21.0,1.04,0.178,0.1,303.0,0.183,1.29,36.0,0.14,126.0,5.2,3.53
candies chocolate covered,470.0,9.5,21.0,60.67,41.35,4.3,42.0,0.16,0.0,1.4,1.1,92.0,4.76,0.16,0.04,78.0,0.58,1.7,81.0,0.0,166.0,2.8,1.87
candies dark chocolate coated coffee beans,540.0,7.5,30.0,59.95,42.5,7.5,0.0,0.038,0.0,0.0,0.23,3.0,0.578,0.266,0.018,100.0,0.563,2.7,107.0,0.558,135.0,2.8,1.32
candies divinity,364.0,1.32,0.06,89.05,78.96,0.0,0.0,0.001,0.01,0.0,0.0,0.0,0.015,0.065,0.012,5.0,0.005,0.02,2.0,0.003,2.0,3.0,0.09
candies fondant,373.0,0.0,0.02,93.18,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.005,3.0,0.003,0.01,0.0,0.0,0.0,0.6,0.04
candies fruit snacks,352.0,0.08,0.0,87.97,68.18,0.0,0.0,0.001,0.0,136.4,0.0,1.0,0.008,0.008,0.025,0.0,0.015,0.0,1.0,0.014,3.0,1.1,0.19
candies fudge,429.1428571428572,2.8714285714285714,13.38,73.98714285714286,60.66857142857143,1.3714285714285714,45.85714285714285,0.0461428571428571,0.0728571428571428,0.1142857142857143,0.3885714285714285,8.285714285714286,0.3631428571428571,0.0828571428571428,0.0348571428571428,46.71428571428572,0.2385714285714286,0.9228571428571428,31.428571428571427,0.3772857142857143,73.0,2.271428571428572,0.7242857142857143
candies gum drops,162.0,0.0,0.2,88.0,70.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
candies gumdrops,396.0,0.0,0.0,98.9,58.97,0.1,0.0,0.005,0.0,0.0,0.0,0.0,0.01,0.013,0.006,3.0,0.012,0.4,1.0,0.01,1.0,0.8,0.0
candies hard,394.0,0.0,0.1,98.3,31.45,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0035,0.0015,0.002,1.5,0.0145,0.15,1.5,0.005,1.5,0.6,0.005
candies marshmallows,318.0,1.8,0.2,81.3,57.56,0.1,0.0,0.003,0.0,0.0,0.0,1.0,0.078,0.001,0.001,3.0,0.097,0.23,2.0,0.008,8.0,1.7,0.04
candies milk chocolate,524.0,8.096666666666666,31.14333333333333,57.49,48.82,4.3,58.66666666666666,0.0453333333333333,0.7399999999999999,0.2666666666666666,1.3833333333333335,15.0,0.6000000000000001,0.352,0.1009999999999999,200.0,0.467,2.21,71.66666666666667,0.524,226.33333333333331,4.366666666666666,1.9766666666666663
candies milk chocolate coated coffee beans,549.0,7.41,33.18,55.25,50.75,5.7,51.0,0.031,0.65,0.0,0.44,10.0,0.332,0.315,0.098,169.0,0.492,2.29,64.0,0.535,188.0,4.3,2.02
candies milk chocolate coated peanuts,519.0,13.1,33.5,49.7,37.59,4.7,41.0,0.1,0.53,0.0,2.4,51.0,4.249,0.174,0.116,104.0,0.544,1.31,96.0,0.945,212.0,5.4,2.6
candies milk chocolate coated raisins,390.0,4.1,14.8,68.4,62.22,3.1,29.0,0.074,0.37,0.2,0.29,7.0,0.4,0.161,0.084,86.0,0.373,1.71,45.0,0.358,143.0,2.6,1.25
candies nougat,398.0,3.33,1.67,92.39,44.97,3.3,0.0,0.02,0.01,0.3,2.77,5.0,0.478,0.148,0.013,32.0,0.134,0.59,32.0,0.304,55.0,2.6,0.42
candies peanut bar,522.0,15.5,33.7,47.4,42.22,4.1,0.0,0.153,0.0,0.0,4.1,75.0,7.922,0.14,0.1,78.0,0.774,0.97,110.0,1.243,308.0,4.7,3.94
candies peanut brittle,486.0,7.57,18.98,71.24,51.33,2.5,39.0,0.079,0.01,0.0,2.56,46.0,2.646,0.044,0.134,27.0,0.254,1.22,42.0,0.593,106.0,2.6,0.87
candies praline,485.0,3.3,25.9,59.59,55.79,3.5,1.0,0.077,0.0,0.3,0.5,6.0,0.415,0.053,0.203,43.0,0.494,1.29,49.0,1.682,104.0,1.8,1.67
candies sesame crunch,516.0,11.6,33.3,50.3,31.17,7.7,0.0,0.491,0.0,0.0,0.16,51.0,3.703,0.159,0.444,639.0,0.95,4.27,251.0,1.609,412.0,4.0,3.76
candies soft fruit and nut squares,390.0,2.31,9.52,73.81,45.95,2.4,0.0,0.082,0.0,0.2,0.1,11.0,0.178,0.039,0.047,17.0,0.303,0.93,25.0,0.539,54.0,1.4,0.53
candies sugar coated almonds,474.0,10.0,17.93,68.26,62.5,2.5,0.0,0.06,0.0,0.0,12.36,15.0,1.0,0.27,0.05,100.0,0.586,1.9,137.0,1.121,166.0,1.7,1.56
candies sweet chocolate,507.0,3.9,34.2,60.4,51.48,5.5,0.0,0.043,0.0,0.0,0.26,3.0,0.67,0.24,0.02,24.0,0.574,2.76,113.0,0.494,147.0,2.8,1.5
candies sweet chocolate coated fondant,366.0,2.2,9.3,80.4,71.42,2.1,0.0,0.01,0.0,0.0,0.13,3.0,0.575,0.058,0.026,17.0,0.43,1.56,63.0,0.4,95.0,1.6,0.45
candies taffy,397.0,0.03,3.33,91.56,68.48,0.0,27.0,0.0,0.01,0.0,0.09,0.0,0.002,0.012,0.028,8.0,0.0,0.01,0.0,0.0,1.0,0.7,0.21
candies toffee,560.0,1.07,32.75,64.72,63.47,0.0,319.0,0.009,0.11,0.2,0.94,2.0,0.029,0.068,0.008,34.0,0.003,0.03,4.0,0.002,32.0,0.8,0.12
candies truffles,510.0,6.21,33.76,44.88,38.31,2.5,144.0,0.032,0.49,0.1,1.82,9.0,0.299,0.25,0.087,157.0,0.366,1.75,48.0,0.351,171.0,3.4,1.55
candies white chocolate,539.0,5.87,32.09,59.24,59.0,0.2,9.0,0.056,0.56,0.5,0.96,7.0,0.745,0.282,0.063,199.0,0.06,0.24,12.0,0.008,176.0,4.5,0.74
chewing gum sugarless,268.0,0.0,0.4,94.8,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
chocolate dark,574.3333333333334,6.263333333333333,37.406666666666666,53.16333333333333,36.2,8.633333333333333,2.333333333333333,0.038,0.23,0.0,0.5733333333333333,0.0,0.8723333333333333,0.059,0.0303333333333333,63.66666666666666,1.3473333333333333,8.746666666666668,183.33333333333331,1.564,258.0,6.066666666666666,2.6566666666666667
cocoa dry powder,362.6,18.26,16.844,55.46,1.318,30.1,0.0,0.1232,0.0,0.0,0.094,28.0,1.637,0.2882,0.0696,96.6,2.923,18.876,394.0,1.5148,595.6,10.419999999999998,5.316
desserts apple crisp,161.0,1.75,3.43,30.84,19.68,1.4,29.0,0.04,0.0,2.2,0.38,24.0,0.846,0.081,0.083,35.0,0.071,0.82,8.0,0.13,28.0,3.5,0.18
desserts egg custard,104.0,5.02,4.58,11.0,11.0,0.0,49.0,0.048,0.39,0.0,0.22,10.0,0.105,0.24,0.038,107.0,0.028,0.35,11.0,0.01,113.0,8.8,0.54
desserts flan,145.0,4.53,4.03,22.78,23.15,0.0,46.0,0.044,0.36,0.0,0.23,9.0,0.082,0.21,0.032,83.0,0.028,0.38,9.0,0.01,96.0,8.7,0.47
desserts mousse,225.0,4.14,16.0,16.07,14.81,0.6,140.0,0.058,0.47,0.1,0.51,15.0,0.146,0.205,0.045,96.0,0.075,0.55,20.0,0.059,117.0,7.4,0.64
egg custards dry mix,214.66666666666663,5.006666666666667,4.41,39.336666666666666,3.15,0.0,58.66666666666666,0.1153333333333333,0.7566666666666667,0.2333333333333333,0.03,15.666666666666666,0.1956666666666666,0.289,0.0873333333333333,171.0,0.0293333333333333,0.8666666666666667,26.0,0.0143333333333333,199.66666666666663,9.166666666666666,0.7233333333333333
flan caramel custard,188.0,1.98,1.5733333333333333,43.03333333333333,0.0,0.0,27.0,0.023,0.1733333333333333,0.4666666666666666,0.0,2.6666666666666665,0.0506666666666666,0.0976666666666666,0.021,82.66666666666667,0.012,0.0666666666666666,8.0,0.005,57.0,10.6,0.25
frostings chocolate,399.5,1.1525000000000003,12.1825,74.505,14.4275,1.775,39.0,0.05275,0.0075,0.0,0.455,2.25,0.122,0.0244999999999999,0.0075,10.75,0.23775,1.1175,29.75,0.208,60.5,1.25,0.5925
frostings coconut nut,433.0,1.5,24.0,52.7,40.0,2.5,0.0,0.047,0.0,0.2,1.09,2.0,0.212,0.019,0.035,13.0,0.125,0.54,19.0,0.673,63.0,2.5,0.41
frostings cream cheese flavor,415.0,0.1,17.3,67.32,63.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.006,0.0,3.0,0.02,0.16,2.0,0.013,3.0,0.5,0.02
frostings glaze,350.0,0.93,3.85,77.915,72.37,0.55,36.5,0.0085,0.07,0.05,0.095,1.5,0.075,0.0555,0.012,24.5,0.071,0.315,11.0,0.077,30.5,1.3,0.215
frostings vanilla,413.6666666666667,0.2133333333333333,11.29,78.65666666666667,21.03333333333333,0.0666666666666666,26.666666666666668,0.001,0.0033333333333333,0.0,0.51,2.6666666666666665,0.0746666666666666,0.1033333333333333,0.0036666666666666,4.0,0.021,0.0566666666666666,1.6666666666666667,0.004,9.333333333333334,0.5,0.03
frostings white,307.5,1.9,0.0,78.75,0.0,0.0,0.0,0.001,0.01,0.0,0.0,2.5,0.8300000000000001,0.042,0.001,4.0,0.032,0.075,2.5,0.006,6.0,3.35,0.015
frozen yogurts chocolate,131.33333333333334,3.8,3.466666666666667,22.066666666666663,10.616666666666664,2.1666666666666665,28.33333333333333,0.0513333333333333,0.2833333333333334,0.3333333333333333,0.0566666666666666,11.666666666666666,0.215,0.1903333333333333,0.0386666666666666,135.33333333333334,0.1293333333333333,0.5833333333333334,30.666666666666668,0.0403333333333333,119.0,2.3666666666666667,0.42
frozen yogurts flavors other than chocolate,127.0,3.0,3.6,21.6,19.92,0.0,49.0,0.04,0.07,0.7,0.09,4.0,0.07,0.18,0.04,100.0,0.009,0.46,10.0,0.0,89.0,1.9,0.28
frozen yogurts vanilla,159.0,4.0,5.6,24.2,24.0,0.0,59.0,0.08,0.29,0.8,0.11,6.0,0.287,0.224,0.037,143.0,0.04,0.3,14.0,0.012,129.0,3.3,0.42
